time_upper,rate
10.0,0.1192
20.0,0.115
30.0,0.1162
40.0,0.1215
50.0,0.1211
60.0,0.1192
70.0,0.111
80.0,0.1168
90.0,0.118
100.0,0.1286
110.0,0.1296
120.0,0.1268
130.0,0.1293
140.0,0.1295
150.0,0.1308
160.0,0.1294
170.0,0.1302
180.0,0.1233
190.0,0.1339
200.0,0.1227
210.0,0.127
220.0,0.1231
230.0,0.1232
240.0,0.1274
250.0,0.1353
260.0,0.1386
270.0,0.1328
280.0,0.1397
290.0,0.1893
300.0,0.1294
310.0,0.1375
320.0,0.1337
330.0,0.1305
340.0,0.1237
350.0,0.1267
360.0,0.1248
370.0,0.1365
380.0,0.1586
390.0,0.1612
400.0,0.1642
410.0,0.1739
420.0,0.1638
430.0,0.1804
440.0,0.1614
450.0,0.1711
460.0,0.1681
470.0,0.2032
480.0,0.1707
490.0,0.2282
500.0,0.1829
510.0,0.1883
520.0,0.1877
530.0,0.196
540.0,0.1673
550.0,0.1688
560.0,0.1758
570.0,0.1562
580.0,0.1615
590.0,0.1625
600.0,0.1682
610.0,0.1625
620.0,0.1777
630.0,0.167
640.0,0.1584
650.0,0.1553
660.0,0.1508
670.0,0.1533
680.0,0.1575
690.0,0.158
700.0,0.1497
710.0,0.1585
720.0,0.1508
730.0,0.1619
740.0,0.1603
750.0,0.1644
760.0,0.1624
770.0,0.1671
780.0,0.1596
790.0,0.1747
800.0,0.2038
810.0,0.1998
820.0,0.1918
830.0,0.1873
840.0,0.1618
850.0,0.1561
860.0,0.1567
870.0,0.1582
880.0,0.1612
890.0,0.1558
900.0,0.1414
910.0,0.15
920.0,0.1535
930.0,0.1544
940.0,0.1574
950.0,0.162
960.0,0.1582
970.0,0.1641
980.0,0.1633
990.0,0.1631
1000.0,0.1676
1010.0,0.1579
1020.0,0.1557
1030.0,0.155
1040.0,0.1574
1050.0,0.1531
1060.0,0.1542
1070.0,0.1486
1080.0,0.1521
1090.0,0.1653
1100.0,0.1639
1110.0,0.1576
1120.0,0.1592
1130.0,0.1572
1140.0,0.1588
1150.0,0.1563
1160.0,0.1508
1170.0,0.1567
1180.0,0.1618
1190.0,0.1462
1200.0,0.1421
1210.0,0.1485
1220.0,0.1454
1230.0,0.1445
1240.0,0.1475
1250.0,0.1467
1260.0,0.1545
1270.0,0.1364
1280.0,0.1313
1290.0,0.1338
1300.0,0.1358
1310.0,0.1304
1320.0,0.1278
1330.0,0.1303
1340.0,0.1318
1350.0,0.1337
1360.0,0.1374
1370.0,0.1324
1380.0,0.1256
1390.0,0.1337
1400.0,0.1296
1410.0,0.1283
1420.0,0.1379
1430.0,0.1327
1440.0,0.1266
